TSNE1,TSNE2,sustainability_score,high_sust,cluster,proba_esg
-28.188978,-62.612713,27.83,1,2,0.7866918616061047
98.059135,-18.131704,21.4,0,2,0.27033029385194957
98.059135,-18.131704,21.4,0,2,0.27033029385194957
-51.988945,33.18417,24.7,1,1,0.5466744393964029
-93.22711,-26.707651,27.18,1,1,0.8338614862406442
-2.1462824,6.6001387,25.7,1,0,0.4843083826393822
-23.43243,21.216204,23.86,1,1,0.4988534810422607
-23.432064,21.218754,23.86,1,1,0.4988428032076265
-21.5499,-6.5790105,23.74,1,1,0.5950399043677571
-21.544792,-6.5679173,23.74,1,1,0.5949841579533313
57.042816,27.437202,21.93,0,0,0.2423332024694271
51.286842,-4.7912664,24.96,1,0,0.35766148606174425
91.31338,-14.98977,20.89,0,2,0.27841858919883866
3.656804,-48.354897,25.95,1,2,0.663782946026424
3.659658,-48.35027,25.95,1,2,0.663759318393769
-41.165817,37.7924,24.13,1,1,0.49459991618832416
11.471275,-49.387623,21.81,0,2,0.6443559199193394
-70.76302,28.607462,23.79,1,1,0.6221394056649099
-70.76533,28.606182,23.79,1,1,0.622150903078403
-73.68756,-27.198019,31.18,1,1,0.7969549634021424
-82.71733,-12.893099,23.86,1,1,0.7809817495269229
-82.72822,-12.889651,23.86,1,1,0.7809970988440752
-73.68696,-27.198326,31.18,1,1,0.7969544394941429
-8.474701,-2.0112798,25.68,1,1,0.536788032537364
-72.81082,17.085678,22.68,0,1,0.6674579170556345
-79.89586,-7.7183785,26.74,1,1,0.7609321617882273
-79.89643,-7.716981,26.74,1,1,0.7609297252805951
-78.40364,-10.040808,21.79,0,1,0.7636938227068515
-78.35719,-10.099607,21.79,0,1,0.7637431925635553
-8.474827,-2.0116365,25.68,1,1,0.5367897584696492
36.130795,-16.27271,25.67,1,2,0.44566214371354174
56.01482,58.57702,24.66,1,0,0.16935250338540278
-65.04662,-38.313972,27.05,1,1,0.8054801669997835
-14.530863,-16.74949,26.79,1,1,0.609524242590932
85.76968,26.491743,24.32,1,0,0.1827134792657043
18.557076,-89.79354,30.25,1,2,0.7510232483858326
31.037151,-13.318619,25.42,1,2,0.4511079182810026
-37.143677,-45.953964,22.64,0,1,0.7637064247900947
-41.535202,-69.98513,20.38,0,2,0.8303047237365181
2.89602,61.068523,24.85,1,0,0.28109190978089105
-49.860573,-10.650661,29.35,1,1,0.692595799626673
-49.86302,-10.644906,29.35,1,1,0.6925843121175465
-49.852077,-10.6801605,29.35,1,1,0.6926658650274078
-49.857426,-10.671311,29.35,1,1,0.6926525705579828
8.217308,-16.6026,24.04,1,2,0.5370260455723574
8.246939,-16.60666,24.04,1,2,0.5369456204757908
-84.341705,24.62718,23.17,0,1,0.6756469168009575
-84.241264,24.617018,23.17,0,1,0.6753948181935252
87.34293,-31.337069,28.44,1,2,0.3413028256053753
55.79471,-14.230805,23.38,0,2,0.3767418877464161
3.85344,-10.088449,27.14,1,2,0.5269576940622537
-58.92192,-10.026072,20.42,0,1,0.7151221384746375
48.057774,2.9664307,23.8,1,0,0.3409223617580144
76.54102,-15.589685,20.38,0,2,0.3203897673556871
44.761955,-79.112686,36.73,1,2,0.6469182600836018
44.748898,-79.111,36.73,1,2,0.6469511710537931
22.046213,13.084229,20.85,0,0,0.38395674168685107
-72.075806,38.84151,23.26,0,1,0.5898349430066931
-44.337013,-26.231983,23.39,0,1,0.7256553870536289
60.372654,-10.078362,24.74,1,2,0.3487497619145393
-44.3353,-26.233683,23.39,0,1,0.7256560059252843
-27.720507,-38.191364,20.49,0,1,0.7181778752932971
-73.821014,10.470885,21.98,0,1,0.6917430391789351
-43.643177,-81.21686,32.11,1,2,0.8559832043213839
14.503242,-13.788148,25.06,1,2,0.5062563032645547
-62.752384,-41.808674,24.33,1,1,0.8089508257342389
83.046646,41.21222,21.94,0,0,0.15683769706885425
-14.669904,-34.030926,21.15,0,2,0.6691630870225661
-13.477092,-31.680773,20.76,0,2,0.6579017349965016
-77.81439,-14.332283,30.09,1,1,0.7736952683231056
-77.81574,-14.334991,30.09,1,1,0.7737053920525621
26.549646,48.394585,23.45,0,0,0.25791321463705513
6.896735,-47.939728,25.71,1,2,0.652951225603091
16.77368,-95.27743,26.0,1,2,0.770091759051015
-64.36673,-70.855644,31.38,1,1,0.8695038363974587
-27.235518,-80.9881,21.39,0,2,0.8272582894048564
-27.22504,-80.99176,21.39,0,2,0.8272466811060522
-27.544653,-80.865555,21.39,0,2,0.8275697444931366
-26.717527,-81.06821,21.39,0,2,0.8264681912066821
-26.720179,-81.06755,21.39,0,2,0.8264717169111957
-26.932745,-81.05586,21.39,0,2,0.8268414515323459
-26.934708,-81.05458,21.39,0,2,0.8268423603644666
-26.93928,-81.053566,21.39,0,2,0.8268486787756122
-26.940413,-81.05412,21.39,0,2,0.8268519676222408
25.885588,-13.077157,26.15,1,2,0.4667887511302639
44.157986,-2.4939268,25.52,1,0,0.37113230595898805
65.19738,-46.549057,19.61,0,2,0.46404364919952273
87.65711,1.8152944,18.82,0,0,0.2395513932288225
84.89521,-28.316502,22.37,0,2,0.33832916490866877
85.79405,26.979477,24.32,1,0,0.18158468960077948
18.306595,-89.95222,30.25,1,2,0.7520703756037647
46.132507,-36.691936,22.33,0,2,0.48905107930310227
46.333218,-36.600815,22.33,0,2,0.4880622851236834
-31.917822,23.634619,23.28,0,1,0.5173316240834414
-32.39692,24.37936,23.25,0,1,0.5161129687101841
-39.060734,93.27579,30.77,1,1,0.2942316759664279
-37.034813,53.432068,25.77,1,1,0.42360982184804113
52.147034,26.777805,22.07,0,0,0.2560353907077088
52.185966,26.76177,22.07,0,0,0.25598477857544444
-33.57011,-0.35124612,27.61,1,1,0.6101320382150294
-48.728645,53.509293,31.92,1,1,0.46068042793769043
-33.557636,-0.35311076,27.61,1,1,0.6101001947866652
-33.818077,-0.32469055,27.61,1,1,0.610802046865494
-33.81522,-0.3250689,27.61,1,1,0.6107945851137797
-33.810013,-0.3258539,27.61,1,1,0.6107813245500415
52.18379,26.762333,22.07,0,0,0.25598855838992174
52.14684,26.77678,22.07,0,0,0.25603878096156063
50.542625,-20.618658,24.38,1,2,0.4157497991591764
-61.122738,-16.800426,25.01,1,1,0.7407300256297834
29.479942,-3.616387,27.07,1,2,0.4205621296026921
32.805256,1.4478121,27.34,1,0,0.3919914412541744
-45.591953,25.03527,26.8,1,1,0.5561813034545503
-46.002083,55.975567,28.98,1,1,0.4428384557254657
60.164444,20.62113,22.53,0,0,0.25371445471722315
60.16263,20.6196,22.53,0,0,0.253723221735185
60.164207,20.621323,22.53,0,0,0.253714491907975
60.16449,20.621271,22.53,0,0,0.253713944533092
60.164207,20.621323,22.53,0,0,0.253714491907975
60.16293,20.619303,22.53,0,0,0.2537233211692066
60.458977,20.930937,22.53,0,0,0.25212184645550206
60.45771,20.928257,22.53,0,0,0.25213246372735926
59.86688,20.311363,22.53,0,0,0.25532104654859966
59.860157,20.30332,22.53,0,0,0.2553603755603105
29.880533,11.367905,25.57,1,0,0.36615575295033403
-34.17465,23.047012,21.89,0,1,0.5268103943218446
74.61785,46.61842,22.52,0,0,0.1606737725798777
-26.41736,-48.901165,23.96,1,2,0.7461162331676846
-15.440448,-11.595672,23.23,0,1,0.5939618086039216
0.4864608,-9.423738,27.13,1,2,0.5353572397825788
-36.408207,-32.772552,20.72,0,1,0.7245875164853742
-88.162254,-37.28202,23.63,1,1,0.8461934005871696
-88.164,-37.28101,23.63,1,1,0.8461943880895089
-88.20305,-37.262405,23.63,1,1,0.8462241842439605
-88.202835,-37.26191,23.63,1,1,0.8462228632881673
93.0415,-48.11653,24.64,1,2,0.3818941797218118
76.17608,-14.446552,20.38,0,2,0.317719566272307
-83.84997,-11.928606,23.02,0,1,0.781035831929374
83.90413,-7.120217,21.16,0,0,0.2741874164902753
-55.593605,9.422456,29.91,1,1,0.6428408645940605
69.06473,-22.232027,20.21,0,2,0.36442293817147986
69.05132,-22.242397,20.21,0,2,0.36449893136157174
69.062775,-22.23317,20.21,0,2,0.36443273952907523
69.05003,-22.243979,20.21,0,2,0.36450825430091716
-38.76307,25.420483,21.78,0,1,0.5328179105864793
-37.45844,-25.096796,18.85,0,1,0.7040508844366652
-6.2941823,33.508705,21.01,0,0,0.3989936491449028
-6.7494373,32.913307,21.01,0,0,0.4025390362625715
16.296986,31.712856,24.21,1,0,0.3372353208032115
16.35019,32.681465,24.21,1,0,0.3338664435507207
16.656889,32.306896,24.21,1,0,0.33422297521007255
16.29872,31.70496,24.21,1,0,0.3372565762759685
-28.028744,-37.645885,20.73,0,1,0.7173417663188387
-27.985743,-37.755226,20.73,0,1,0.7175588147696642
-27.982239,-37.760296,20.73,0,1,0.7175649109226512
-23.214525,8.508715,21.92,0,1,0.5453205105374823
-23.151518,8.484481,21.92,0,1,0.545207544895727
-23.151089,8.485651,21.92,0,1,0.5452018463526969
72.5649,41.27282,22.81,0,0,0.17551458537099893
72.56131,41.255074,22.81,0,0,0.1755595603964127
72.56075,41.250923,22.81,0,0,0.17556954870720337
-81.605255,-62.22812,35.63,1,1,0.8799009507394177
37.79796,-60.717117,24.55,1,2,0.6039326221848345
37.791763,-60.72965,24.55,1,2,0.6039964473211259
37.78172,-60.756348,24.55,1,2,0.604122644033511
-81.56051,-62.200546,35.63,1,1,0.8797962624706648
-81.57541,-62.208027,35.63,1,1,0.8798284542778291
14.13313,-13.456669,25.06,1,2,0.5062214266510896
6.750673,-1.8576247,28.89,1,2,0.48696653915434884
-50.94419,-25.37519,28.59,1,1,0.7399183043690901
-4.071297,-41.132107,23.14,0,2,0.6621294623511584
-25.588394,-32.000393,29.45,1,1,0.6933107613222408
14.045483,35.841156,23.16,0,0,0.3300566905384669
14.111466,35.846607,23.56,1,0,0.32984973023056485
65.56436,57.65311,21.89,0,0,0.15443886070108628
67.513985,-15.783747,21.47,0,2,0.34702822114081505
67.50843,-15.783125,21.47,0,2,0.34704243109169525
67.526955,-15.813715,21.47,0,2,0.34709124517109824
67.51627,-15.811001,21.47,0,2,0.3471134514374601
67.706116,-16.16759,21.47,0,2,0.347759416866859
67.14074,-15.213994,21.47,0,2,0.34620241728456497
66.895256,-15.056465,21.47,0,2,0.3463915411985078
67.12349,-15.207518,21.47,0,2,0.34623118402524544
66.895805,-15.059936,21.47,0,2,0.34640162768858235
67.37055,-15.502051,21.47,0,2,0.3464992002025662
89.77167,-4.1212234,21.73,0,0,0.25083657441527185
89.771774,-4.121185,21.73,0,0,0.25083620628451436
10.7716,-101.36554,30.11,1,2,0.798547262979377
10.987492,-102.65278,31.12,1,2,0.8011673891127542
27.912567,79.652985,22.6,0,0,0.17655258147553468
51.286808,-4.7834487,24.96,1,0,0.3576348489623904
21.877417,1.0692186,23.28,0,0,0.427582980023981
37.283195,-78.730675,35.26,1,2,0.6674636832659311
2.5680716,-73.86895,22.96,0,2,0.7453874240286531
94.93904,-25.215977,21.38,0,2,0.30005232654249764
8.69704,68.40876,20.82,0,0,0.24536294422154162
56.225975,17.232483,27.89,1,0,0.27340456549017506
-55.56693,9.495319,29.91,1,1,0.6425123720497736
-9.079401,69.31443,22.87,0,0,0.2876856035275448
33.320255,-8.648324,24.77,1,2,0.42670451634362533
65.56846,57.63898,21.89,0,0,0.1544594004329694
-9.06976,69.32098,22.87,0,0,0.2876400363854101
33.08422,-9.47261,24.77,1,2,0.4304588992174327
33.321472,-8.645574,24.77,1,2,0.42669064220611125
38.397545,-8.617954,23.53,0,2,0.41058476029621
38.39784,-8.616966,23.53,0,2,0.4105802794721583
6.2792053,-80.48701,27.32,1,2,0.7548420612886378
75.59943,42.5049,22.01,0,0,0.1673258514533421
75.59995,42.505184,22.01,0,0,0.16732431554899457
96.26599,-42.68128,22.35,0,2,0.35337954410693684
96.26631,-42.68108,22.35,0,2,0.3533779205603406
66.80859,40.970253,22.41,0,0,0.18725476351248807
66.80858,40.969723,22.41,0,0,0.18725599504397267
82.14429,50.696354,21.93,0,0,0.14046214510982694
16.986084,-46.876564,24.34,1,2,0.6190410589333857
16.988052,-46.872612,24.34,1,2,0.6190211682551143
-37.74399,-36.934364,23.0,0,1,0.7401218609394978
39.93621,-54.254566,21.86,0,2,0.5739431623641088
-84.04076,-63.387707,37.17,1,1,0.8849651978640215
-84.144684,-63.80116,37.17,1,1,0.885726724207075
41.15732,-8.689929,22.2,0,2,0.4022171117949718
41.232647,-8.5374565,22.2,0,2,0.4014368800645176
41.557533,-7.9673495,22.2,0,2,0.39838973683073653
41.641983,-7.8339934,22.2,0,2,0.39765185374478046
94.92846,-25.323013,21.38,0,2,0.3004159320959192
32.717445,-36.018795,28.53,1,2,0.52996297773514
-27.692827,12.193802,23.42,0,1,0.5461043512859494
-27.546747,12.177755,23.15,0,1,0.5456943681831552
85.35671,39.572487,20.64,0,0,0.15610921818736792
16.592638,-18.95382,26.29,1,2,0.5187065369263746
-36.368923,-30.193043,25.06,1,1,0.7167545496675001
-23.174814,40.030937,23.09,0,1,0.42848382101417837
25.185688,4.143794,21.93,0,0,0.4060401714556425
15.805645,64.68305,24.94,1,0,0.23864248365097887
-4.826665,-25.784792,26.68,1,2,0.6116119865925852
-4.815839,-25.729622,26.68,1,2,0.611383528455415
23.1378,33.109406,22.15,0,0,0.3132286330437273
7.1983876,-53.72563,25.54,1,2,0.6713439255689346
93.87004,-31.933453,21.75,0,2,0.32449573846392693
63.768417,21.902288,22.84,0,0,0.24146399562557938
101.02274,-38.184837,19.9,0,2,0.32458190552246796
-45.915806,62.903103,30.98,1,1,0.4172905428503412
48.204475,-13.583959,22.65,0,2,0.3977896580927143
101.26348,-38.21231,19.9,0,2,0.3239880274190635
101.13024,-38.193676,19.9,0,2,0.32430545980737974
101.13674,-38.19141,19.9,0,2,0.32427961167306424
101.022354,-38.184837,19.9,0,2,0.32458301078420043
-23.205275,15.323016,23.87,1,1,0.5200415184978329
-23.32658,15.311402,23.95,1,1,0.5204769709215686
-23.881832,15.390021,23.68,1,1,0.5219802459068562
-23.955322,15.405088,23.68,1,1,0.52216186578378
9.184447,61.93197,23.05,0,0,0.26242806557214843
9.178612,61.93507,23.05,0,0,0.2624337636802718
-87.695404,-17.94403,27.67,1,1,0.8039388931578845
-9.861819,6.833324,20.41,0,1,0.5084272358337882
18.908346,39.569668,20.57,0,0,0.30439670545568304
72.28603,36.757442,21.82,0,0,0.18600229304338534
99.43345,-4.4375553,20.64,0,0,0.22888205390909738
99.42933,-4.437655,20.64,0,0,0.22889173750798333
-98.920425,-11.041133,21.81,0,1,0.8105778734769478
41.57912,-74.32731,38.34,1,2,0.6400348541052089
39.444927,-81.33492,33.31,1,2,0.66984817876357
-83.9036,-59.272,32.87,1,1,0.8783889233058676
-10.800563,-75.28706,21.55,0,2,0.780484609668658
-87.83128,-39.567806,24.24,1,1,0.8500246725459413
30.450754,-15.657542,25.22,1,2,0.46163180049187313
93.876915,9.101938,21.41,0,0,0.20681768582991822
56.3231,18.512497,23.64,1,0,0.2693874389068438
56.087635,18.626648,23.64,1,0,0.2696535136377168
6.9188085,61.205715,23.31,0,0,0.27027693418794096
-23.170883,8.486344,21.92,0,1,0.5452628818318409
-80.5441,-5.7508545,23.13,0,1,0.7571106534371559
-24.129269,15.734491,23.95,1,1,0.5215005422731028
-24.151896,15.748702,23.95,1,1,0.521520906525854
-24.721739,16.148634,23.95,1,1,0.5218775540433125
-24.44447,15.833165,23.95,1,1,0.5221530511170476
-24.21595,16.182104,23.87,1,1,0.5201177003665933
-25.318092,16.27264,23.68,1,1,0.523344743386782
-25.123999,16.084015,23.68,1,1,0.5234179291251757
-24.952747,15.876524,23.68,1,1,0.523635004584545
-25.133003,16.114405,23.68,1,1,0.5233341693381087
-24.54247,16.36972,23.87,1,1,0.5204764853529873
-25.416597,16.376614,23.68,1,1,0.5232769838662962
-24.224411,16.192287,23.87,1,1,0.5201072221858449
-24.439823,15.8535795,23.95,1,1,0.522062195681542
-23.923784,15.955368,23.87,1,1,0.5200153786176128
-24.906385,15.823814,23.68,1,1,0.5236809091412289
-6.2820406,-64.137085,26.34,1,2,0.7396102271060958
48.922913,58.076508,51.2,1,0,0.183789531277469
48.92236,58.074654,51.2,1,0,0.18379474701575557
-41.79444,-43.73518,32.26,1,1,0.7685844328759319
-41.798977,-43.743755,32.26,1,1,0.768617592098251
-41.792744,-43.735645,32.26,1,1,0.7685817531258099
-41.790268,-43.7344,32.26,1,1,0.7685727543221791
-54.138866,-12.390975,24.0,1,1,0.7096381494587051
-82.83803,-42.60503,37.18,1,1,0.847524397482282
-82.83953,-42.605743,37.18,1,1,0.8475282864954258
-67.61341,-38.99169,27.2,1,1,0.8121822235985123
-67.61372,-38.99156,27.2,1,1,0.8121825473024141
69.27225,-26.440775,21.53,0,2,0.3784230909620605
9.380706,61.805134,23.05,0,0,0.2623013795100896
51.13995,-23.162703,25.77,1,2,0.4230880698394237
-5.3058267,34.368443,21.14,0,0,0.39286954431262844
-45.775116,-40.416878,25.35,1,1,0.7689710087671806
-65.053925,-38.310043,27.05,1,1,0.8054858241824887
-65.05282,-38.312656,27.05,1,1,0.805489673693858
-65.05219,-38.312973,27.05,1,1,0.805489142213731
35.660545,-21.547638,27.04,1,2,0.4666529593483577
4.7980824,17.308134,23.6,1,0,0.42258085086680264
4.791837,17.315964,23.6,1,0,0.42257215203951615
4.7926645,17.315598,23.6,1,0,0.42257086677457606
4.785687,17.32651,23.6,1,0,0.4225532865018632
-73.68674,-27.198107,31.18,1,1,0.7969534471558145
-82.72059,-12.891709,23.86,1,1,0.7809854311525194
-73.68668,-27.198065,31.18,1,1,0.7969532340869855
-72.972015,-19.977448,26.6,1,1,0.7774034169610741
-73.12275,-19.587042,26.6,1,1,0.7767348555934755
-73.10311,-19.60106,26.6,1,1,0.776726924128
-72.967354,-19.993526,26.6,1,1,0.7774343882784378
93.89665,-39.82034,22.27,0,2,0.3506664476125348
93.95142,-39.829586,22.27,0,2,0.35053621222680204
15.793632,40.33088,19.88,0,0,0.31057701829736245
-45.782402,-40.41864,25.35,1,1,0.7689924412011337
72.56307,41.260113,22.81,0,0,0.17554539677153982
-37.47545,-25.219448,18.85,0,1,0.7044771120073008
-37.462143,-25.126108,18.85,0,1,0.7041518048159296
-6.2514706,33.643932,21.01,0,0,0.39837832093651027
39.499886,30.399498,22.08,0,0,0.2775338443572877
38.42686,29.303923,23.19,0,0,0.2836326120863385
37.92989,29.04908,23.65,1,0,0.28571648829871626
-65.944984,27.709917,24.12,1,1,0.6105379056084671
-65.943794,27.71151,24.12,1,1,0.6105286005459609
-44.406284,5.106495,22.12,0,1,0.6241069587166795
-44.39418,5.102867,22.12,0,1,0.6240828365492409
29.071753,58.75344,20.87,0,0,0.22378461862238397
29.654797,82.169334,22.66,0,0,0.1679929550764694
-34.52106,-26.860638,23.18,0,1,0.7015863744752289
-33.280415,25.141602,23.44,0,1,0.5161377423959079
38.026142,-14.11849,29.98,1,2,0.4317183701020089
38.043976,-14.180336,29.98,1,2,0.43188758585309744
38.040733,-14.170578,29.98,1,2,0.4318622489041363
15.601098,78.48979,20.84,0,0,0.20374627900056572
15.701341,78.444115,20.84,0,0,0.20364590622567927
15.601305,78.48982,20.84,0,0,0.20374577027104776
15.701455,78.44416,20.84,0,0,0.2036455552249006
-34.77225,-42.972385,24.6,1,1,0.7498836059428482
-34.815075,30.736027,21.62,0,1,0.50029193193398
76.371284,49.49056,22.05,0,0,0.1520382344961025
-9.193007,-67.59482,25.23,1,2,0.7564179936058444
41.45356,57.80061,20.1,0,0,0.19940898331674126
-40.218845,92.14363,32.58,1,1,0.3008910960390824
75.81377,6.551096,19.75,0,0,0.2549863797430847
0.33663023,28.978317,24.58,1,0,0.3945736417134928
0.32606217,28.822964,24.65,1,0,0.39515902608308734
-84.12841,-58.950325,32.87,1,1,0.8781883546072412
67.20264,55.857388,22.84,0,0,0.15515945882067478
0.28167123,43.154163,23.51,0,0,0.3455932597070252
0.27930227,43.156597,23.51,0,0,0.34559200689306696
80.0395,15.885426,21.87,0,0,0.2199571583664
-34.861668,26.345749,23.57,1,1,0.51677728978109
-35.055145,26.785566,23.9,1,1,0.5157680747446941
-35.04502,26.775946,23.9,1,1,0.5157710850605379
-73.25416,11.116645,23.83,1,1,0.688115094375061
-73.25378,11.113406,23.83,1,1,0.6881243816748048
-6.0832477,51.9235,22.88,0,0,0.3347999692930496
-6.0828266,51.924644,22.88,0,0,0.3347949597781058
37.837547,1.3641326,24.84,1,0,0.3768577610209997
-45.20845,-12.181909,24.47,1,1,0.684558847706559
-54.335705,63.670033,31.91,1,1,0.4412164261982954
-53.02043,46.430347,23.88,1,1,0.5008493627187315
-53.020443,46.43035,23.88,1,1,0.500849385590794
-11.096471,49.13931,21.65,0,0,0.35889890268549773
-11.090934,49.130196,21.65,0,0,0.3589136139117638
-11.096465,49.139458,21.65,0,0,0.35889837598730784
-11.091303,49.129955,21.65,0,0,0.35891553752750666
27.561697,37.300945,22.81,0,0,0.2880665345077102
-57.826336,-9.158157,20.17,0,1,0.7095656840179616
28.047625,52.847805,23.23,0,0,0.24185202540957912
58.393696,4.980751,24.76,1,0,0.3051061252589602
-60.45336,23.556395,25.7,1,1,0.6083201410215747
-60.438656,23.551897,25.7,1,1,0.6082906949403064
63.57609,24.018845,23.99,1,0,0.2361887508471539
-75.78385,-55.18385,24.19,1,1,0.8595054220500977
-75.7674,-55.183285,24.19,1,1,0.8594786681131715
-4.813283,30.367344,48.74,1,0,0.4056255112418882
6.5322814,-3.8626993,24.89,1,2,0.4951341105202143
-31.64938,-58.527477,27.09,1,2,0.7839972150684502
96.192314,12.128798,22.03,0,0,0.1947744059731309
82.58556,38.333046,21.71,0,0,0.16340500731514318
9.060704,-5.919172,25.59,1,2,0.49459816204645685
-76.00507,-55.222076,24.19,1,1,0.8599197692056274
26.993788,60.576767,20.89,0,0,0.22374614588864425
42.190975,25.998348,18.31,0,0,0.2837223828315424
40.64208,-54.34478,21.86,0,2,0.5720340133936738
21.751308,56.24014,21.83,0,0,0.24759581847728104
-62.296543,2.8209531,21.11,0,1,0.6841371314821126
-62.369457,2.978464,21.11,0,1,0.6838344615933286
-62.183994,2.6922927,21.11,0,1,0.6842359222157025
37.45001,1.4963534,24.84,1,0,0.377574951524501
92.91831,-48.254833,24.64,1,2,0.38275735602403604
23.031101,82.6412,22.84,0,0,0.17929662566759574
0.3242106,29.383068,24.58,1,0,0.393173436975526
0.336889,28.974857,24.58,1,0,0.3945851462155844
0.41640413,28.452387,24.65,1,0,0.39619837644563455
40.14808,20.634865,22.33,0,0,0.3058168408541446
-6.678636,-26.973078,24.58,1,2,0.6214672650626624
18.28345,-14.577362,26.85,1,2,0.4969490204653692
6.757554,-1.7749516,28.89,1,2,0.48663676750547613
6.7575603,-1.7709584,28.89,1,2,0.4866218954433494
-50.963463,-25.375858,28.59,1,1,0.7399682673272855
-50.96317,-25.37543,28.59,1,1,0.7399663056125076
93.027176,-48.144306,24.64,1,2,0.3820355995654278
33.790863,6.5108023,26.34,1,0,0.37119401168160243
36.803726,1.8759819,24.84,1,0,0.3782148641881211
-42.02297,-70.89761,24.18,1,2,0.8330909288322661
-42.083767,-71.15608,24.18,1,2,0.8337345552485066
94.94997,-52.67696,24.11,1,2,0.39213463304858875
94.49442,-52.453487,24.11,1,2,0.3927486969564276
46.57061,-36.484478,22.33,0,2,0.4868610539766046
87.64846,2.4068956,18.82,0,0,0.23797091324791161
-33.897507,95.370255,30.35,1,0,0.2742824221450694
-23.190414,47.18465,21.7,0,1,0.40267226724881555
53.60711,73.12582,21.01,0,0,0.14484354468136296
53.589275,73.40548,21.01,0,0,0.14435711988996433
80.31685,3.3757138,18.42,0,0,0.252888872684871
16.775097,-95.27724,26.0,1,2,0.770088005214479
87.34058,-31.339272,28.44,1,2,0.34131704431681337
46.68491,24.326984,23.58,1,0,0.2769950434479983
0.3242106,29.383068,24.58,1,0,0.393173436975526
35.24065,47.397648,22.41,0,0,0.23964793325307024
9.382883,61.800182,23.05,0,0,0.2623101852672527
7.119548,82.24712,21.5,0,0,0.21263987404746526
-13.993256,-40.0759,21.69,0,2,0.6868929072266297
-13.937429,-40.0158,21.69,0,2,0.686544789443715
-14.038484,-40.121387,21.69,0,2,0.6871645273672123
-14.004663,-40.088146,21.69,0,2,0.6869639021207059
-78.62885,-13.248541,25.28,1,1,0.772716448302562
92.46239,-20.137487,20.85,0,2,0.290992716502729
25.853827,-12.556383,26.15,1,2,0.4649618513962899
2.8784773,24.45315,24.11,1,0,0.4028291071597139
33.4491,61.59052,23.6,1,0,0.20706600308003492
-54.586742,-34.291096,25.05,1,1,0.7730268064884708
22.412975,56.28384,21.83,0,0,0.2458814808811013
-44.759205,-69.82599,28.87,1,2,0.8357847196721226
94.783104,-52.777103,24.11,1,2,0.39300572255590926
90.33737,-43.090145,23.73,1,2,0.3725455160203709
90.3301,-43.15771,23.73,1,2,0.372802715026684
38.04144,-14.173151,29.98,1,2,0.43186940432902815
-15.025391,-15.358978,24.32,1,1,0.6061168217087141
-15.035192,-15.703275,24.32,1,1,0.6073701967391687
-15.032494,-15.725901,24.32,1,1,0.6074421889126246
80.4488,41.109936,21.96,0,0,0.16154669880433956
-49.651688,-46.139957,45.42,1,1,0.7921517909114008
24.677675,-64.952835,24.09,1,2,0.6581229993322117
24.63197,-64.98635,24.09,1,2,0.6583684744615603
24.515476,-64.985374,24.09,1,2,0.6587046210511487
-51.102512,2.1178432,22.91,0,1,0.6543636728230064
-51.038128,2.1591856,22.91,0,1,0.654035707551959
-2.874113,-13.328588,25.3,1,2,0.5605376825920683
-2.937076,-13.365751,25.3,1,2,0.5608749158144579
-75.92954,-5.0440617,23.66,1,1,0.7439477769570169
-46.209324,2.4888027,21.21,0,1,0.6386135823348643
-75.89705,-4.9786296,23.72,1,1,0.7436819189939591
-35.860634,53.48072,25.54,1,1,0.41972307090279554
-36.10246,53.467613,25.54,1,1,0.4205339599151866
78.00146,5.409373,20.23,0,0,0.25283661748814107
59.821594,38.736996,21.06,0,0,0.2068255541890736
10.954987,-96.43944,30.38,1,2,0.7860911674679866
10.92722,-96.423,30.38,1,2,0.7861105024476754
-37.571938,-37.77953,23.0,0,1,0.7421083291575178
82.60512,38.321346,21.71,0,0,0.16339418357312446
-4.0729866,45.168888,23.64,1,0,0.3515943760776172
-4.120935,45.168056,23.64,1,0,0.3517388470233541
-24.262436,13.824024,23.14,0,1,0.5290233210619736
-23.52005,13.089697,23.14,0,1,0.5293505977669295
-24.843653,14.429625,23.02,0,1,0.5286532153345113
-24.333233,13.899621,23.02,0,1,0.5289714534281572
-75.78766,-55.18648,24.19,1,1,0.8595161105498762
-75.82178,-55.183186,24.19,1,1,0.859563558935511
44.089924,3.3948658,23.95,1,0,0.3511123424172317
-44.65756,-76.91206,29.7,1,2,0.8495880877448204
-44.62204,-76.859,29.7,1,2,0.8494282548887225
-44.90712,-77.26206,29.7,1,2,0.8506640000448702
-44.34882,-76.446236,29.7,1,2,0.8481852919359598
-44.330894,-76.414116,29.7,1,2,0.8480937852984651
-3.362557,40.08165,23.01,0,0,0.36690813281732415
-3.3661413,40.08145,23.01,0,0,0.3669196070284387
34.930523,80.41023,23.24,0,0,0.16218125273116024
-54.53076,-34.50634,25.05,1,1,0.77346150928844
60.784595,-8.744374,23.53,0,2,0.34304870897643547
8.97111,19.653294,20.39,0,0,0.4010305636438972
32.544342,12.181537,22.4,0,0,0.3554029644958556
-76.01287,-55.225163,24.19,1,1,0.8599374726210148
-15.632927,39.10945,20.94,0,1,0.4080478034081229
64.808,57.980682,21.89,0,0,0.15508288145245522
66.484886,-15.832756,21.91,0,2,0.35022188640196134
66.484886,-15.832756,21.91,0,2,0.35022188640196134
66.41987,-15.65379,21.91,0,2,0.3498073692643539
